naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
4247,"Total, all occupations",00-0000,Summary,540.0,100.0,0.3,546.4,100.0,0.3,6.4,1.2,,0.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
4247,Management occupations,11-0000,Summary,50.1,9.3,0.4,52.1,9.5,0.4,2.0,4.0,2.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
4247,Top executives,11-1000,Summary,26.7,4.9,0.7,27.6,5.0,0.7,0.9,3.3,3.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
4247,Chief executives,11-1011,Line Item,1.1,0.2,0.3,1.1,0.2,0.3,0.0,3.3,4.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
4247,General and operations managers,11-1021,Line Item,25.6,4.7,0.7,26.5,4.8,0.7,0.8,3.3,5.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
4247,"Advertising, marketing, promotions, public relations, and sales managers",11-2000,Summary,8.8,1.6,0.7,9.1,1.7,0.7,0.3,3.2,7.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
4247,Marketing and sales managers,11-2020,Summary,8.7,1.6,0.9,9.0,1.7,0.8,0.3,3.3,9.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
4247,Marketing managers,11-2021,Line Item,2.0,0.4,0.5,2.0,0.4,0.5,0.1,3.3,10.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
4247,Sales managers,11-2022,Line Item,6.8,1.3,1.1,7.0,1.3,1.1,0.2,3.3,11.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
4247,Operations specialties managers,11-3000,Summary,12.6,2.3,0.5,13.4,2.4,0.4,0.8,6.3,15.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
4247,Administrative services and facilities managers,11-3010,Summary,1.4,0.3,0.3,1.5,0.3,0.3,0.0,3.3,16.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=4240A3&ioType=i
