naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
3262,"Business operations specialists, all other",13-1199,Line Item,0.4,0.3,0.0,0.4,0.3,0.0,0.0,2.3,73.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Financial specialists,13-2000,Summary,0.7,0.6,0.0,0.7,0.6,0.0,0.0,2.0,74.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Accountants and auditors,13-2011,Line Item,0.6,0.5,0.0,0.6,0.5,0.0,0.0,2.3,75.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Financial analysts and advisors,13-2050,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,2.3,79.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Financial and investment analysts,13-2051,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,2.3,80.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Computer and mathematical occupations,15-0000,Summary,1.3,1.0,0.0,1.3,1.0,0.0,0.0,1.1,92.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Computer occupations,15-1200,Summary,1.3,0.9,0.0,1.3,0.9,0.0,0.0,0.3,93.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Computer and information analysts,15-1210,Summary,0.2,0.1,0.0,0.2,0.1,0.0,0.0,6.3,94.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Computer systems analysts,15-1211,Line Item,0.1,0.1,0.0,0.2,0.1,0.0,0.0,3.3,95.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Computer support specialists,15-1230,Summary,0.4,0.3,0.0,0.4,0.3,0.0,0.0,-6.9,98.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Computer network support specialists,15-1231,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-2.9,99.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Computer user support specialists,15-1232,Line Item,0.3,0.2,0.0,0.3,0.2,0.0,0.0,-8.0,100.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Database and network administrators and architects,15-1240,Summary,0.2,0.2,0.0,0.2,0.2,0.0,0.0,-2.4,101.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Computer network architects,15-1241,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,7.4,102.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Network and computer systems administrators,15-1244,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-8.0,105.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Software and web developers, programmers, and testers",15-1250,Summary,0.4,0.3,0.0,0.4,0.3,0.0,0.0,5.8,106.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Software developers,15-1252,Line Item,0.3,0.3,0.0,0.4,0.3,0.0,0.0,7.4,108.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Computer occupations, all other",15-1299,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.3,112.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Architecture and engineering occupations,17-0000,Summary,6.0,4.5,0.2,6.4,4.7,0.2,0.4,6.9,120.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Engineers,17-2000,Summary,4.1,3.1,0.2,4.5,3.4,0.2,0.4,10.0,128.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Electrical and electronics engineers,17-2070,Summary,0.2,0.2,0.1,0.2,0.2,0.1,0.0,5.2,135.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Electrical engineers,17-2071,Line Item,0.2,0.2,0.1,0.2,0.2,0.1,0.0,5.3,136.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Industrial engineers, including health and safety",17-2110,Summary,2.8,2.1,0.8,3.2,2.4,0.8,0.3,11.3,139.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Industrial engineers,17-2112,Line Item,2.8,2.1,0.8,3.1,2.3,0.8,0.3,11.5,141.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Materials engineers,17-2131,Line Item,0.1,0.1,0.6,0.2,0.1,0.6,0.0,2.3,143.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Mechanical engineers,17-2141,Line Item,0.6,0.5,0.2,0.7,0.5,0.2,0.1,10.4,144.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Engineers, all other",17-2199,Line Item,0.2,0.2,0.1,0.2,0.2,0.1,0.0,2.3,148.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Drafters, engineering technicians, and mapping technicians",17-3000,Summary,1.9,1.4,0.3,1.9,1.4,0.3,0.0,0.2,149.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Drafters,17-3010,Summary,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-8.0,150.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Mechanical drafters,17-3013,Line Item,0.1,0.1,0.2,0.1,0.1,0.2,0.0,-8.0,153.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Engineering technologists and technicians, except drafters",17-3020,Summary,1.7,1.3,0.4,1.7,1.3,0.4,0.0,0.9,155.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Electrical and electronic engineering technologists and technicians,17-3023,Line Item,0.3,0.2,0.3,0.3,0.2,0.3,0.0,2.3,158.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Industrial engineering technologists and technicians,17-3026,Line Item,0.9,0.7,1.2,0.9,0.7,1.2,0.0,2.3,161.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Mechanical engineering technologists and technicians,17-3027,Line Item,0.4,0.3,1.2,0.4,0.3,1.1,0.0,-2.9,162.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Engineering technologists and technicians, except drafters, all other",17-3029,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,2.3,164.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Life, physical, and social science occupations",19-0000,Summary,1.1,0.8,0.1,1.1,0.8,0.1,0.1,4.7,166.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Physical scientists,19-2000,Summary,0.3,0.2,0.1,0.3,0.2,0.1,0.0,2.3,184.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Chemists and materials scientists,19-2030,Summary,0.3,0.2,0.3,0.3,0.2,0.3,0.0,2.3,189.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Chemists,19-2031,Line Item,0.2,0.1,0.2,0.2,0.1,0.2,0.0,2.3,190.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Materials scientists,19-2032,Line Item,0.1,0.1,1.2,0.1,0.1,1.2,0.0,2.3,191.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Life, physical, and social science technicians",19-4000,Summary,0.6,0.4,0.1,0.6,0.4,0.1,0.0,2.3,213.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Chemical technicians,19-4031,Line Item,0.5,0.3,0.8,0.5,0.3,0.8,0.0,2.3,218.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Miscellaneous life, physical, and social science technicians",19-4090,Summary,0.1,0.1,0.1,0.1,0.1,0.1,0.0,2.3,226.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Life, physical, and social science technicians, all other",19-4099,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,2.3,228.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Occupational health and safety specialists and technicians,19-5000,Summary,0.3,0.2,0.2,0.3,0.2,0.2,0.0,12.1,229.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Occupational health and safety specialists,19-5011,Line Item,0.2,0.2,0.2,0.3,0.2,0.2,0.0,13.5,230.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Arts, design, entertainment, sports, and media occupations",27-0000,Summary,0.2,0.1,0.0,0.2,0.1,0.0,0.0,1.8,355.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Art and design workers,27-1000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,2.3,356.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Designers,27-1020,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,2.3,363.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Commercial and industrial designers,27-1021,Line Item,0.1,0.0,0.2,0.1,0.0,0.2,0.0,2.3,364.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Media and communication workers,27-3000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,1.0,390.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Protective service occupations,33-0000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-5.9,524.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Other protective service workers,33-9000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-5.9,548.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Security guards and gambling surveillance officers,33-9030,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-5.9,551.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Security guards,33-9032,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-5.9,553.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Building and grounds cleaning and maintenance occupations,37-0000,Summary,0.4,0.3,0.0,0.4,0.3,0.0,0.0,2.3,583.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Building cleaning and pest control workers,37-2000,Summary,0.4,0.3,0.0,0.4,0.3,0.0,0.0,2.3,587.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Building cleaning workers,37-2010,Summary,0.4,0.3,0.0,0.4,0.3,0.0,0.0,2.3,588.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Janitors and cleaners, except maids and housekeeping cleaners",37-2011,Line Item,0.4,0.3,0.0,0.4,0.3,0.0,0.0,2.3,589.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Sales and related occupations,41-0000,Summary,2.6,2.0,0.0,2.6,1.9,0.0,0.0,-0.6,646.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Supervisors of sales workers,41-1000,Summary,0.2,0.1,0.0,0.2,0.1,0.0,0.0,2.3,647.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,First-line supervisors of non-retail sales workers,41-1012,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,2.3,649.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Retail sales workers,41-2000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,2.3,650.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Retail salespersons,41-2031,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,2.3,657.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Sales representatives, services",41-3000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.8,658.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Sales representatives of services, except advertising, insurance, financial services, and travel",41-3091,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.8,663.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Sales representatives, wholesale and manufacturing",41-4000,Summary,2.2,1.7,0.1,2.2,1.7,0.1,0.0,-0.9,664.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Sales representatives, wholesale and manufacturing, technical and scientific products",41-4011,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-2.9,665.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Sales representatives, wholesale and manufacturing, except technical and scientific products",41-4012,Line Item,2.1,1.6,0.2,2.1,1.6,0.2,0.0,-0.8,666.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Other sales and related workers,41-9000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-2.8,667.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Office and administrative support occupations,43-0000,Summary,8.1,6.1,0.0,7.5,5.6,0.0,-0.5,-6.5,679.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Supervisors of office and administrative support workers,43-1000,Summary,0.6,0.4,0.0,0.5,0.4,0.0,0.0,-2.9,680.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,First-line supervisors of office and administrative support workers,43-1011,Line Item,0.6,0.4,0.0,0.5,0.4,0.0,0.0,-2.9,681.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Financial clerks,43-3000,Summary,1.0,0.7,0.0,0.9,0.7,0.0,-0.1,-8.6,686.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Billing and posting clerks,43-3021,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-8.0,688.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Bookkeeping, accounting, and auditing clerks",43-3031,Line Item,0.8,0.6,0.0,0.7,0.5,0.0,-0.1,-8.0,689.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Payroll and timekeeping clerks,43-3051,Line Item,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-18.2,691.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Procurement clerks,43-3061,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-8.0,692.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Information and record clerks,43-4000,Summary,1.3,1.0,0.0,1.2,0.9,0.0,-0.1,-8.5,695.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Customer service representatives,43-4051,Line Item,1.1,0.8,0.0,1.0,0.7,0.0,-0.1,-8.0,700.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Order clerks,43-4151,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-18.2,708.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Human resources assistants, except payroll and timekeeping",43-4161,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,-8.0,709.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Receptionists and information clerks,43-4171,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-3.9,710.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Material recording, scheduling, dispatching, and distributing workers",43-5000,Summary,3.5,2.7,0.1,3.3,2.5,0.1,-0.2,-5.8,713.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Production, planning, and expediting clerks",43-5061,Line Item,1.5,1.1,0.4,1.4,1.1,0.4,0.0,-2.9,724.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Shipping, receiving, and inventory clerks",43-5071,Line Item,2.0,1.5,0.2,1.9,1.4,0.2,-0.2,-8.0,725.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Secretaries and administrative assistants,43-6000,Summary,0.6,0.5,0.0,0.6,0.4,0.0,0.0,-2.8,727.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Executive secretaries and executive administrative assistants,43-6011,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-2.9,728.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Secretaries and administrative assistants, except legal, medical, and executive",43-6014,Line Item,0.5,0.4,0.0,0.5,0.4,0.0,0.0,-2.9,731.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Other office and administrative support workers,43-9000,Summary,1.0,0.8,0.0,0.9,0.7,0.0,-0.1,-8.7,732.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Office clerks, general",43-9061,Line Item,1.0,0.7,0.0,0.9,0.7,0.0,-0.1,-8.0,739.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Construction and extraction occupations,47-0000,Summary,1.0,0.8,0.0,1.0,0.8,0.0,0.0,2.3,765.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Construction trades workers,47-2000,Summary,1.0,0.8,0.0,1.0,0.8,0.0,0.0,2.3,768.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Electricians,47-2111,Line Item,0.8,0.6,0.1,0.9,0.6,0.1,0.0,2.3,790.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Installation, maintenance, and repair occupations",49-0000,Summary,10.0,7.5,0.2,11.0,8.1,0.2,1.0,9.9,842.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Supervisors of installation, maintenance, and repair workers",49-1000,Summary,0.8,0.6,0.1,0.9,0.6,0.1,0.0,2.3,843.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"First-line supervisors of mechanics, installers, and repairers",49-1011,Line Item,0.8,0.6,0.1,0.9,0.6,0.1,0.0,2.3,844.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Electrical and electronic equipment mechanics, installers, and repairers",49-2000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-0.4,845.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers",49-2090,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-0.4,850.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Electrical and electronics repairers, commercial and industrial equipment",49-2094,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-0.8,854.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,"Vehicle and mobile equipment mechanics, installers, and repairers",49-3000,Summary,1.5,1.1,0.1,1.5,1.1,0.1,0.0,2.3,859.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
3262,Bus and truck mechanics and diesel engine specialists,49-3031,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.3,865.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326200&ioType=i
