naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
3362,Operations research analysts,15-2031,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,20.2,116.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Architecture and engineering occupations,17-0000,Summary,4.9,3.0,0.2,5.4,3.2,0.2,0.4,8.9,120.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Engineers,17-2000,Summary,3.5,2.1,0.2,3.9,2.3,0.2,0.4,12.4,128.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Electrical and electronics engineers,17-2070,Summary,0.3,0.2,0.1,0.3,0.2,0.1,0.0,7.5,135.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Electrical engineers,17-2071,Line Item,0.3,0.2,0.1,0.3,0.2,0.1,0.0,7.6,136.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Industrial engineers, including health and safety",17-2110,Summary,1.2,0.8,0.3,1.4,0.8,0.3,0.2,13.9,139.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Industrial engineers,17-2112,Line Item,1.2,0.8,0.4,1.4,0.8,0.4,0.2,13.9,141.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Mechanical engineers,17-2141,Line Item,1.8,1.1,0.6,2.0,1.2,0.6,0.2,12.9,144.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Engineers, all other",17-2199,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,4.5,148.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Drafters, engineering technicians, and mapping technicians",17-3000,Summary,1.4,0.9,0.2,1.5,0.9,0.2,0.0,0.6,149.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Drafters,17-3010,Summary,0.4,0.2,0.2,0.4,0.2,0.2,0.0,-5.9,150.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Mechanical drafters,17-3013,Line Item,0.3,0.2,0.8,0.3,0.2,0.8,0.0,-5.9,153.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Engineering technologists and technicians, except drafters",17-3020,Summary,1.1,0.6,0.3,1.1,0.6,0.3,0.0,3.0,155.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Industrial engineering technologists and technicians,17-3026,Line Item,0.6,0.4,0.9,0.7,0.4,0.9,0.0,4.5,161.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Mechanical engineering technologists and technicians,17-3027,Line Item,0.3,0.2,0.8,0.3,0.2,0.8,0.0,-0.7,162.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Life, physical, and social science occupations",19-0000,Summary,0.3,0.2,0.0,0.4,0.2,0.0,0.0,13.6,166.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Occupational health and safety specialists and technicians,19-5000,Summary,0.3,0.2,0.2,0.3,0.2,0.2,0.0,14.4,229.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Occupational health and safety specialists,19-5011,Line Item,0.2,0.1,0.2,0.3,0.2,0.2,0.0,16.0,230.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Occupational health and safety technicians,19-5012,Line Item,0.1,0.0,0.2,0.1,0.0,0.2,0.0,7.6,231.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Arts, design, entertainment, sports, and media occupations",27-0000,Summary,0.4,0.2,0.0,0.4,0.2,0.0,0.0,3.4,355.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Art and design workers,27-1000,Summary,0.3,0.2,0.0,0.3,0.2,0.0,0.0,4.5,356.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Designers,27-1020,Summary,0.3,0.2,0.0,0.3,0.2,0.0,0.0,4.5,363.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Commercial and industrial designers,27-1021,Line Item,0.1,0.1,0.4,0.1,0.1,0.4,0.0,4.5,364.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Graphic designers,27-1024,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,4.5,367.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Media and communication workers,27-3000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.6,390.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Writers and editors,27-3040,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.7,394.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Technical writers,27-3042,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,-0.7,396.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Protective service occupations,33-0000,Summary,0.3,0.2,0.0,0.2,0.1,0.0,0.0,-3.7,524.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Other protective service workers,33-9000,Summary,0.2,0.1,0.0,0.2,0.1,0.0,0.0,-3.8,548.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Security guards and gambling surveillance officers,33-9030,Summary,0.2,0.1,0.0,0.2,0.1,0.0,0.0,-3.8,551.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Security guards,33-9032,Line Item,0.2,0.1,0.0,0.2,0.1,0.0,0.0,-3.8,553.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Building and grounds cleaning and maintenance occupations,37-0000,Summary,0.7,0.4,0.0,0.8,0.5,0.0,0.0,4.5,583.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Building cleaning and pest control workers,37-2000,Summary,0.7,0.4,0.0,0.7,0.4,0.0,0.0,4.5,587.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Building cleaning workers,37-2010,Summary,0.7,0.4,0.0,0.7,0.4,0.0,0.0,4.5,588.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Janitors and cleaners, except maids and housekeeping cleaners",37-2011,Line Item,0.7,0.4,0.0,0.7,0.4,0.0,0.0,4.5,589.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Sales and related occupations,41-0000,Summary,4.5,2.7,0.0,4.6,2.7,0.0,0.1,1.9,646.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Supervisors of sales workers,41-1000,Summary,0.3,0.2,0.0,0.3,0.2,0.0,0.0,4.5,647.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,First-line supervisors of retail sales workers,41-1011,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,4.5,648.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,First-line supervisors of non-retail sales workers,41-1012,Line Item,0.2,0.1,0.1,0.2,0.1,0.1,0.0,4.5,649.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Retail sales workers,41-2000,Summary,0.6,0.4,0.0,0.6,0.4,0.0,0.0,4.3,650.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Counter and rental clerks and parts salespersons,41-2020,Summary,0.4,0.2,0.1,0.4,0.2,0.1,0.0,4.5,654.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Counter and rental clerks,41-2021,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,4.5,655.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Parts salespersons,41-2022,Line Item,0.3,0.2,0.1,0.3,0.2,0.1,0.0,4.5,656.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Retail salespersons,41-2031,Line Item,0.2,0.1,0.0,0.2,0.1,0.0,0.0,4.5,657.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Sales representatives, services",41-3000,Summary,0.3,0.2,0.0,0.3,0.2,0.0,0.0,1.4,658.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Sales representatives of services, except advertising, insurance, financial services, and travel",41-3091,Line Item,0.3,0.2,0.0,0.3,0.2,0.0,0.0,1.4,663.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Sales representatives, wholesale and manufacturing",41-4000,Summary,3.2,2.0,0.2,3.3,1.9,0.2,0.0,1.3,664.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Sales representatives, wholesale and manufacturing, technical and scientific products",41-4011,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-0.7,665.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Sales representatives, wholesale and manufacturing, except technical and scientific products",41-4012,Line Item,3.1,1.9,0.2,3.2,1.9,0.2,0.0,1.4,666.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Other sales and related workers,41-9000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,3.8,667.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Miscellaneous sales and related workers,41-9090,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,4.5,676.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Sales and related workers, all other",41-9099,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,4.5,678.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Office and administrative support occupations,43-0000,Summary,10.6,6.5,0.1,10.1,6.0,0.1,-0.5,-4.8,679.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Supervisors of office and administrative support workers,43-1000,Summary,0.8,0.5,0.1,0.8,0.5,0.1,0.0,-0.7,680.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,First-line supervisors of office and administrative support workers,43-1011,Line Item,0.8,0.5,0.1,0.8,0.5,0.1,0.0,-0.7,681.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Financial clerks,43-3000,Summary,1.3,0.8,0.0,1.2,0.7,0.0,-0.1,-6.8,686.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Billing and posting clerks,43-3021,Line Item,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-5.9,688.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Bookkeeping, accounting, and auditing clerks",43-3031,Line Item,0.9,0.6,0.1,0.9,0.5,0.1,-0.1,-5.9,689.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Payroll and timekeeping clerks,43-3051,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-16.4,691.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Procurement clerks,43-3061,Line Item,0.2,0.1,0.3,0.2,0.1,0.3,0.0,-5.9,692.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Information and record clerks,43-4000,Summary,1.9,1.2,0.0,1.8,1.1,0.0,-0.1,-5.8,695.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Customer service representatives,43-4051,Line Item,1.4,0.9,0.1,1.3,0.8,0.1,-0.1,-5.9,700.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Order clerks,43-4151,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,-16.4,708.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Human resources assistants, except payroll and timekeeping",43-4161,Line Item,0.1,0.1,0.1,0.1,0.0,0.1,0.0,-5.9,709.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Receptionists and information clerks,43-4171,Line Item,0.3,0.2,0.0,0.3,0.2,0.0,0.0,-1.8,710.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Material recording, scheduling, dispatching, and distributing workers",43-5000,Summary,4.1,2.5,0.2,4.0,2.3,0.2,-0.2,-4.5,713.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Production, planning, and expediting clerks",43-5061,Line Item,1.1,0.7,0.3,1.1,0.6,0.3,0.0,-0.7,724.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Shipping, receiving, and inventory clerks",43-5071,Line Item,3.0,1.8,0.3,2.8,1.7,0.4,-0.2,-5.9,725.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Weighers, measurers, checkers, and samplers, recordkeeping",43-5111,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,-5.9,726.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Secretaries and administrative assistants,43-6000,Summary,0.8,0.5,0.0,0.8,0.5,0.0,0.0,-0.7,727.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Executive secretaries and executive administrative assistants,43-6011,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.7,728.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Secretaries and administrative assistants, except legal, medical, and executive",43-6014,Line Item,0.7,0.4,0.0,0.7,0.4,0.0,0.0,-0.7,731.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Other office and administrative support workers,43-9000,Summary,1.7,1.0,0.0,1.6,0.9,0.1,-0.1,-6.4,732.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Office clerks, general",43-9061,Line Item,1.6,1.0,0.1,1.5,0.9,0.1,-0.1,-5.9,739.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Construction and extraction occupations,47-0000,Summary,4.0,2.4,0.1,4.2,2.5,0.1,0.2,5.2,765.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Supervisors of construction and extraction workers,47-1000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,4.5,766.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,First-line supervisors of construction trades and extraction workers,47-1011,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,4.5,767.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Construction trades workers,47-2000,Summary,3.9,2.4,0.1,4.1,2.4,0.1,0.2,5.2,768.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Carpenters,47-2031,Line Item,0.7,0.4,0.1,0.7,0.4,0.1,0.0,4.5,773.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Carpet, floor, and tile installers and finishers",47-2040,Summary,0.3,0.2,0.2,0.3,0.2,0.2,0.0,15.0,774.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Floor layers, except carpet, wood, and hard tiles",47-2042,Line Item,0.2,0.1,0.7,0.3,0.2,0.7,0.0,15.0,776.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Electricians,47-2111,Line Item,1.1,0.7,0.1,1.1,0.7,0.1,0.0,4.5,790.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Painters and paperhangers,47-2140,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,4.5,795.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Painters, construction and maintenance",47-2141,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,4.5,796.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Pipelayers, plumbers, pipefitters, and steamfitters",47-2150,Summary,0.6,0.4,0.1,0.7,0.4,0.1,0.0,4.5,798.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Plumbers, pipefitters, and steamfitters",47-2152,Line Item,0.6,0.4,0.1,0.7,0.4,0.1,0.0,4.5,800.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,Sheet metal workers,47-2211,Line Item,1.1,0.7,0.9,1.2,0.7,0.9,0.1,4.5,804.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Installation, maintenance, and repair occupations",49-0000,Summary,10.0,6.1,0.2,10.7,6.3,0.2,0.6,6.4,842.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"Supervisors of installation, maintenance, and repair workers",49-1000,Summary,1.0,0.6,0.2,1.0,0.6,0.2,0.0,4.5,843.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
3362,"First-line supervisors of mechanics, installers, and repairers",49-1011,Line Item,1.0,0.6,0.2,1.0,0.6,0.2,0.0,4.5,844.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336200&ioType=i
