naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
3314,"Total, all occupations",00-0000,Summary,62.5,100.0,0.0,63.6,100.0,0.0,1.1,1.8,,0.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Management occupations,11-0000,Summary,3.5,5.7,0.0,3.7,5.8,0.0,0.2,4.7,2.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Top executives,11-1000,Summary,1.1,1.7,0.0,1.1,1.7,0.0,0.0,3.7,3.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Chief executives,11-1011,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,3.7,4.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,General and operations managers,11-1021,Line Item,1.0,1.6,0.0,1.0,1.6,0.0,0.0,3.7,5.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,"Advertising, marketing, promotions, public relations, and sales managers",11-2000,Summary,0.3,0.5,0.0,0.3,0.5,0.0,0.0,3.7,7.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Marketing and sales managers,11-2020,Summary,0.3,0.5,0.0,0.3,0.5,0.0,0.0,3.7,9.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Sales managers,11-2022,Line Item,0.2,0.4,0.0,0.3,0.4,0.0,0.0,3.7,11.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Operations specialties managers,11-3000,Summary,1.8,2.8,0.1,1.9,2.9,0.1,0.1,5.5,15.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Administrative services and facilities managers,11-3010,Summary,0.2,0.3,0.0,0.2,0.3,0.0,0.0,3.7,16.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Administrative services managers,11-3012,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,3.7,17.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Facilities managers,11-3013,Line Item,0.1,0.2,0.1,0.1,0.2,0.1,0.0,3.7,18.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Computer and information systems managers,11-3021,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,11.0,19.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Financial managers,11-3031,Line Item,0.3,0.4,0.0,0.3,0.5,0.0,0.0,14.1,20.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Industrial production managers,11-3051,Line Item,1.0,1.6,0.4,1.0,1.6,0.4,0.0,3.7,21.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Purchasing managers,11-3061,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,3.7,22.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,"Transportation, storage, and distribution managers",11-3071,Line Item,0.1,0.2,0.1,0.1,0.2,0.1,0.0,3.7,23.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
3314,Human resources managers,11-3121,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,3.7,25.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331400&ioType=i
