naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
3312,"Total, all occupations",00-0000,Summary,59.8,100.0,0.0,60.9,100.0,0.0,1.1,1.9,,0.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Management occupations,11-0000,Summary,3.6,6.0,0.0,3.8,6.2,0.0,0.2,5.6,2.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Top executives,11-1000,Summary,1.2,1.9,0.0,1.2,2.0,0.0,0.1,4.6,3.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,General and operations managers,11-1021,Line Item,1.1,1.9,0.0,1.2,1.9,0.0,0.1,4.6,5.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,"Advertising, marketing, promotions, public relations, and sales managers",11-2000,Summary,0.4,0.7,0.0,0.4,0.7,0.0,0.0,4.6,7.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Marketing and sales managers,11-2020,Summary,0.4,0.7,0.0,0.4,0.7,0.0,0.0,4.6,9.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Marketing managers,11-2021,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,4.6,10.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Sales managers,11-2022,Line Item,0.3,0.6,0.1,0.3,0.6,0.1,0.0,4.6,11.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Operations specialties managers,11-3000,Summary,1.8,3.0,0.1,1.9,3.1,0.1,0.1,6.6,15.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Administrative services and facilities managers,11-3010,Summary,0.1,0.2,0.0,0.1,0.2,0.0,0.0,4.6,16.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Facilities managers,11-3013,Line Item,0.1,0.2,0.1,0.1,0.2,0.1,0.0,4.6,18.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Computer and information systems managers,11-3021,Line Item,0.1,0.2,0.0,0.1,0.2,0.0,0.0,11.9,19.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Financial managers,11-3031,Line Item,0.3,0.4,0.0,0.3,0.5,0.0,0.0,15.1,20.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Industrial production managers,11-3051,Line Item,0.9,1.5,0.4,0.9,1.5,0.4,0.0,4.6,21.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Purchasing managers,11-3061,Line Item,0.1,0.2,0.1,0.1,0.2,0.1,0.0,4.6,22.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,"Transportation, storage, and distribution managers",11-3071,Line Item,0.1,0.2,0.1,0.1,0.2,0.1,0.0,4.6,23.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Human resources managers,11-3121,Line Item,0.1,0.2,0.1,0.1,0.2,0.1,0.0,4.6,25.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Other management occupations,11-9000,Summary,0.3,0.4,0.0,0.3,0.5,0.0,0.0,4.6,27.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Architectural and engineering managers,11-9041,Line Item,0.1,0.2,0.1,0.1,0.2,0.1,0.0,4.6,35.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,"Managers, all other",11-9199,Line Item,0.1,0.2,0.0,0.1,0.2,0.0,0.0,4.6,50.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Business and financial operations occupations,13-0000,Summary,2.3,3.8,0.0,2.4,4.0,0.0,0.1,6.3,51.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
3312,Business operations specialists,13-1000,Summary,1.7,2.9,0.0,1.8,3.0,0.0,0.1,7.0,52.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331200&ioType=i
