naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
3261,"Total, all occupations",00-0000,Summary,592.5,100.0,0.3,618.8,100.0,0.4,26.3,4.4,,0.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326100&ioType=i
3261,Management occupations,11-0000,Summary,31.8,5.4,0.2,34.1,5.5,0.2,2.2,7.0,2.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326100&ioType=i
3261,Top executives,11-1000,Summary,8.6,1.5,0.2,9.2,1.5,0.2,0.5,6.2,3.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326100&ioType=i
3261,Chief executives,11-1011,Line Item,0.4,0.1,0.1,0.4,0.1,0.1,0.0,6.2,4.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326100&ioType=i
3261,General and operations managers,11-1021,Line Item,8.3,1.4,0.2,8.8,1.4,0.2,0.5,6.2,5.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326100&ioType=i
3261,"Advertising, marketing, promotions, public relations, and sales managers",11-2000,Summary,3.4,0.6,0.3,3.6,0.6,0.3,0.2,6.2,7.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326100&ioType=i
3261,Marketing and sales managers,11-2020,Summary,3.3,0.6,0.3,3.5,0.6,0.3,0.2,6.2,9.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326100&ioType=i
3261,Marketing managers,11-2021,Line Item,0.7,0.1,0.2,0.8,0.1,0.2,0.0,6.2,10.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326100&ioType=i
3261,Sales managers,11-2022,Line Item,2.6,0.4,0.4,2.8,0.4,0.4,0.2,6.2,11.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326100&ioType=i
3261,Operations specialties managers,11-3000,Summary,16.5,2.8,0.6,17.7,2.9,0.6,1.3,7.8,15.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=326100&ioType=i
