naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
3361,Human resources specialists,13-1071,Line Item,1.6,0.5,0.2,1.7,0.5,0.2,0.1,5.1,61.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Labor relations specialists,13-1075,Line Item,0.1,0.0,0.2,0.1,0.0,0.2,0.0,5.1,63.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Logisticians and project management specialists,13-1080,Summary,4.0,1.3,0.3,4.5,1.4,0.3,0.5,12.6,64.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Logisticians,13-1081,Line Item,2.4,0.8,1.0,2.8,0.9,1.0,0.4,17.7,65.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Project management specialists,13-1082,Line Item,1.6,0.5,0.2,1.7,0.5,0.2,0.1,5.1,66.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Management analysts,13-1111,Line Item,0.5,0.2,0.0,0.5,0.2,0.0,0.0,5.1,67.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Compensation, benefits, and job analysis specialists",13-1141,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,5.1,70.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Training and development specialists,13-1151,Line Item,0.4,0.1,0.1,0.5,0.1,0.1,0.0,10.3,71.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Market research analysts and marketing specialists,13-1161,Line Item,0.5,0.2,0.1,0.6,0.2,0.1,0.0,5.1,72.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Business operations specialists, all other",13-1199,Line Item,1.3,0.4,0.1,1.3,0.4,0.1,0.1,5.1,73.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Financial specialists,13-2000,Summary,1.2,0.4,0.0,1.3,0.4,0.0,0.1,5.0,74.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Accountants and auditors,13-2011,Line Item,0.7,0.2,0.0,0.7,0.2,0.0,0.0,5.1,75.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Financial analysts and advisors,13-2050,Summary,0.5,0.1,0.1,0.5,0.1,0.1,0.0,5.1,79.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Financial and investment analysts,13-2051,Line Item,0.4,0.1,0.1,0.5,0.1,0.1,0.0,5.1,80.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Computer and mathematical occupations,15-0000,Summary,9.8,3.3,0.2,10.7,3.4,0.2,0.9,9.0,92.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Computer occupations,15-1200,Summary,9.3,3.1,0.2,10.0,3.1,0.2,0.7,7.8,93.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Computer and information analysts,15-1210,Summary,0.8,0.3,0.1,0.9,0.3,0.1,0.1,10.8,94.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Computer systems analysts,15-1211,Line Item,0.6,0.2,0.1,0.6,0.2,0.1,0.0,6.1,95.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Information security analysts,15-1212,Line Item,0.2,0.1,0.1,0.2,0.1,0.1,0.0,25.0,96.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Computer support specialists,15-1230,Summary,0.4,0.1,0.0,0.4,0.1,0.0,0.0,-4.6,98.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Computer network support specialists,15-1231,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.2,99.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Computer user support specialists,15-1232,Line Item,0.4,0.1,0.0,0.3,0.1,0.0,0.0,-5.4,100.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Database and network administrators and architects,15-1240,Summary,0.6,0.2,0.1,0.6,0.2,0.1,0.0,-0.3,101.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Computer network architects,15-1241,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,10.3,102.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Database architects,15-1243,Line Item,0.2,0.1,0.3,0.2,0.1,0.3,0.0,5.1,104.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Network and computer systems administrators,15-1244,Line Item,0.3,0.1,0.1,0.3,0.1,0.1,0.0,-5.4,105.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Software and web developers, programmers, and testers",15-1250,Summary,6.7,2.2,0.3,7.3,2.3,0.3,0.6,9.1,106.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Software developers,15-1252,Line Item,5.2,1.7,0.3,5.7,1.8,0.3,0.5,10.3,108.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Software quality assurance analysts and testers,15-1253,Line Item,1.3,0.4,0.6,1.4,0.4,0.6,0.1,5.1,109.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Web and digital interface designers,15-1255,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,5.1,111.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Computer occupations, all other",15-1299,Line Item,0.6,0.2,0.1,0.6,0.2,0.1,0.0,5.1,112.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Mathematical science occupations,15-2000,Summary,0.6,0.2,0.1,0.7,0.2,0.1,0.2,28.2,113.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Operations research analysts,15-2031,Line Item,0.2,0.1,0.1,0.2,0.1,0.1,0.0,20.8,116.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Data scientists,15-2051,Line Item,0.4,0.1,0.2,0.5,0.2,0.2,0.1,31.4,118.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Architecture and engineering occupations,17-0000,Summary,20.5,6.8,0.8,22.5,7.1,0.8,2.0,10.0,120.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Engineers,17-2000,Summary,16.5,5.5,0.9,18.5,5.8,1.0,2.0,11.8,128.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Computer hardware engineers,17-2061,Line Item,1.8,0.6,2.3,1.9,0.6,2.3,0.1,5.1,134.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Electrical and electronics engineers,17-2070,Summary,1.1,0.4,0.4,1.2,0.4,0.4,0.1,6.7,135.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Electrical engineers,17-2071,Line Item,0.6,0.2,0.3,0.6,0.2,0.3,0.0,8.2,136.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Electronics engineers, except computer",17-2072,Line Item,0.6,0.2,0.6,0.6,0.2,0.6,0.0,5.1,137.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Environmental engineers,17-2081,Line Item,0.1,0.0,0.2,0.1,0.0,0.2,0.0,5.1,138.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Industrial engineers, including health and safety",17-2110,Summary,8.3,2.7,2.2,9.5,3.0,2.3,1.2,14.4,139.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Health and safety engineers, except mining safety engineers and inspectors",17-2111,Line Item,0.1,0.0,0.6,0.1,0.0,0.6,0.0,5.1,140.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Industrial engineers,17-2112,Line Item,8.1,2.7,2.3,9.3,2.9,2.4,1.2,14.5,141.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Materials engineers,17-2131,Line Item,0.4,0.1,1.5,0.4,0.1,1.5,0.0,5.1,143.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Mechanical engineers,17-2141,Line Item,3.8,1.3,1.3,4.4,1.4,1.4,0.5,13.5,144.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Engineers, all other",17-2199,Line Item,1.1,0.4,0.7,1.1,0.4,0.7,0.1,5.1,148.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Drafters, engineering technicians, and mapping technicians",17-3000,Summary,3.9,1.3,0.6,4.0,1.3,0.6,0.1,2.5,149.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Drafters,17-3010,Summary,0.2,0.1,0.1,0.2,0.1,0.1,0.0,-4.5,150.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Mechanical drafters,17-3013,Line Item,0.2,0.1,0.4,0.1,0.0,0.4,0.0,-5.4,153.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Engineering technologists and technicians, except drafters",17-3020,Summary,3.7,1.2,0.9,3.8,1.2,1.0,0.1,3.0,155.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Electrical and electronic engineering technologists and technicians,17-3023,Line Item,0.2,0.1,0.3,0.2,0.1,0.3,0.0,5.1,158.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Electro-mechanical and mechatronics technologists and technicians,17-3024,Line Item,0.1,0.0,0.8,0.1,0.0,0.8,0.0,1.9,159.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Industrial engineering technologists and technicians,17-3026,Line Item,1.0,0.3,1.3,1.0,0.3,1.4,0.0,5.1,161.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Mechanical engineering technologists and technicians,17-3027,Line Item,1.4,0.5,3.7,1.4,0.4,3.7,0.0,-0.2,162.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Engineering technologists and technicians, except drafters, all other",17-3029,Line Item,0.9,0.3,1.4,1.0,0.3,1.4,0.0,5.1,164.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Life, physical, and social science occupations",19-0000,Summary,0.6,0.2,0.0,0.7,0.2,0.0,0.1,10.6,166.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Occupational health and safety specialists and technicians,19-5000,Summary,0.3,0.1,0.2,0.4,0.1,0.2,0.0,14.8,229.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Occupational health and safety specialists,19-5011,Line Item,0.3,0.1,0.2,0.3,0.1,0.2,0.0,16.6,230.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Occupational health and safety technicians,19-5012,Line Item,0.1,0.0,0.2,0.1,0.0,0.2,0.0,8.2,231.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Legal occupations,23-0000,Summary,0.3,0.1,0.0,0.3,0.1,0.0,0.0,4.0,255.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Lawyers, judges, and related workers",23-1000,Summary,0.2,0.1,0.0,0.2,0.1,0.0,0.0,5.1,256.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Lawyers and judicial law clerks,23-1010,Summary,0.2,0.1,0.0,0.2,0.1,0.0,0.0,5.1,257.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Lawyers,23-1011,Line Item,0.2,0.1,0.0,0.2,0.1,0.0,0.0,5.1,258.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Legal support workers,23-2000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,1.5,264.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Paralegals and legal assistants,23-2011,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.9,265.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Arts, design, entertainment, sports, and media occupations",27-0000,Summary,0.7,0.2,0.0,0.8,0.2,0.0,0.0,3.8,355.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Art and design workers,27-1000,Summary,0.3,0.1,0.0,0.4,0.1,0.0,0.0,5.1,356.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Artists and related workers,27-1010,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,5.1,357.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Designers,27-1020,Summary,0.3,0.1,0.0,0.3,0.1,0.0,0.0,5.2,363.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Commercial and industrial designers,27-1021,Line Item,0.2,0.1,0.6,0.2,0.1,0.6,0.0,5.1,364.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Graphic designers,27-1024,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,5.1,367.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Media and communication workers,27-3000,Summary,0.3,0.1,0.0,0.3,0.1,0.0,0.0,2.7,390.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Public relations specialists,27-3031,Line Item,0.2,0.1,0.1,0.2,0.1,0.1,0.0,5.1,393.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Writers and editors,27-3040,Summary,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.3,394.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Technical writers,27-3042,Line Item,0.1,0.0,0.3,0.1,0.0,0.2,0.0,-0.2,396.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Media and communication equipment workers,27-4000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.8,402.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Healthcare practitioners and technical occupations,29-0000,Summary,0.2,0.1,0.0,0.2,0.1,0.0,0.0,6.3,414.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Healthcare diagnosing or treating practitioners,29-1000,Summary,0.2,0.1,0.0,0.2,0.1,0.0,0.0,6.4,415.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Registered nurses,29-1141,Line Item,0.2,0.1,0.0,0.2,0.1,0.0,0.0,5.1,438.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Protective service occupations,33-0000,Summary,0.3,0.1,0.0,0.3,0.1,0.0,0.0,-1.9,524.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Other protective service workers,33-9000,Summary,0.3,0.1,0.0,0.3,0.1,0.0,0.0,-2.2,548.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Security guards and gambling surveillance officers,33-9030,Summary,0.3,0.1,0.0,0.2,0.1,0.0,0.0,-3.3,551.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Security guards,33-9032,Line Item,0.3,0.1,0.0,0.2,0.1,0.0,0.0,-3.3,553.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Building and grounds cleaning and maintenance occupations,37-0000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,5.1,583.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Building cleaning and pest control workers,37-2000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,5.1,587.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Building cleaning workers,37-2010,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,5.1,588.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Janitors and cleaners, except maids and housekeeping cleaners",37-2011,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,5.1,589.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Sales and related occupations,41-0000,Summary,2.6,0.9,0.0,2.7,0.8,0.0,0.1,3.2,646.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Supervisors of sales workers,41-1000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,5.1,647.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,First-line supervisors of non-retail sales workers,41-1012,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,5.1,649.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Retail sales workers,41-2000,Summary,0.4,0.1,0.0,0.4,0.1,0.0,0.0,5.1,650.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Counter and rental clerks and parts salespersons,41-2020,Summary,0.3,0.1,0.0,0.3,0.1,0.0,0.0,5.1,654.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Counter and rental clerks,41-2021,Line Item,0.2,0.1,0.0,0.2,0.1,0.0,0.0,5.1,655.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Parts salespersons,41-2022,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,5.1,656.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Retail salespersons,41-2031,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,5.1,657.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Sales representatives, services",41-3000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,1.9,658.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Sales representatives of services, except advertising, insurance, financial services, and travel",41-3091,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,1.9,663.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Sales representatives, wholesale and manufacturing",41-4000,Summary,1.4,0.4,0.1,1.4,0.4,0.1,0.0,1.7,664.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Sales representatives, wholesale and manufacturing, technical and scientific products",41-4011,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.2,665.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Sales representatives, wholesale and manufacturing, except technical and scientific products",41-4012,Line Item,1.2,0.4,0.1,1.3,0.4,0.1,0.0,1.9,666.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Other sales and related workers,41-9000,Summary,0.6,0.2,0.1,0.6,0.2,0.1,0.0,5.0,667.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Miscellaneous sales and related workers,41-9090,Summary,0.6,0.2,0.4,0.6,0.2,0.4,0.0,5.1,676.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,"Sales and related workers, all other",41-9099,Line Item,0.6,0.2,0.5,0.6,0.2,0.5,0.0,5.1,678.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Office and administrative support occupations,43-0000,Summary,5.6,1.9,0.0,5.4,1.7,0.0,-0.2,-2.9,679.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,Supervisors of office and administrative support workers,43-1000,Summary,0.4,0.1,0.0,0.4,0.1,0.0,0.0,-0.2,680.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
3361,First-line supervisors of office and administrative support workers,43-1011,Line Item,0.4,0.1,0.0,0.4,0.1,0.0,0.0,-0.2,681.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=336100&ioType=i
