naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
3315,"Total, all occupations",00-0000,Summary,106.0,100.0,0.1,90.4,100.0,0.1,-15.6,-14.7,,0.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331500&ioType=i
3315,Management occupations,11-0000,Summary,5.1,4.8,0.0,4.6,5.1,0.0,-0.5,-9.6,2.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331500&ioType=i
3315,Top executives,11-1000,Summary,1.5,1.4,0.0,1.4,1.5,0.0,-0.2,-10.2,3.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331500&ioType=i
3315,Chief executives,11-1011,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-10.2,4.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331500&ioType=i
3315,General and operations managers,11-1021,Line Item,1.4,1.3,0.0,1.3,1.4,0.0,-0.1,-10.2,5.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331500&ioType=i
3315,"Advertising, marketing, promotions, public relations, and sales managers",11-2000,Summary,0.3,0.3,0.0,0.3,0.3,0.0,0.0,-10.2,7.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331500&ioType=i
3315,Marketing and sales managers,11-2020,Summary,0.3,0.3,0.0,0.3,0.3,0.0,0.0,-10.2,9.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331500&ioType=i
3315,Marketing managers,11-2021,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-10.2,10.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331500&ioType=i
3315,Sales managers,11-2022,Line Item,0.3,0.2,0.0,0.2,0.3,0.0,0.0,-10.2,11.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331500&ioType=i
3315,Operations specialties managers,11-3000,Summary,2.7,2.6,0.1,2.5,2.7,0.1,-0.2,-9.2,15.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=331500&ioType=i
