naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
4841,"Total, all occupations",00-0000,Summary,1522.1,100.0,0.9,1543.1,100.0,0.9,21.0,1.4,,0.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Management occupations,11-0000,Summary,65.2,4.3,0.5,67.5,4.4,0.5,2.3,3.5,2.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Top executives,11-1000,Summary,39.0,2.6,1.0,39.7,2.6,0.9,0.7,1.8,3.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Chief executives,11-1011,Line Item,0.6,0.0,0.2,0.6,0.0,0.2,0.0,1.8,4.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,General and operations managers,11-1021,Line Item,38.5,2.5,1.0,39.1,2.5,1.0,0.7,1.8,5.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,"Advertising, marketing, promotions, public relations, and sales managers",11-2000,Summary,2.3,0.2,0.2,2.3,0.2,0.2,0.0,1.7,7.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Marketing and sales managers,11-2020,Summary,2.3,0.1,0.2,2.3,0.1,0.2,0.0,1.8,9.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Marketing managers,11-2021,Line Item,0.4,0.0,0.1,0.4,0.0,0.1,0.0,1.8,10.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Sales managers,11-2022,Line Item,1.8,0.1,0.3,1.9,0.1,0.3,0.0,1.8,11.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Operations specialties managers,11-3000,Summary,22.5,1.5,0.8,24.0,1.6,0.8,1.5,6.8,15.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Administrative services and facilities managers,11-3010,Summary,1.3,0.1,0.3,1.3,0.1,0.3,0.0,1.8,16.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Administrative services managers,11-3012,Line Item,0.8,0.1,0.3,0.9,0.1,0.3,0.0,1.8,17.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Facilities managers,11-3013,Line Item,0.4,0.0,0.3,0.5,0.0,0.3,0.0,1.8,18.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Computer and information systems managers,11-3021,Line Item,0.6,0.0,0.1,0.7,0.0,0.1,0.1,8.9,19.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Financial managers,11-3031,Line Item,1.9,0.1,0.2,2.1,0.1,0.2,0.2,12.0,20.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Industrial production managers,11-3051,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,1.8,21.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Purchasing managers,11-3061,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,1.8,22.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,"Transportation, storage, and distribution managers",11-3071,Line Item,17.6,1.2,8.1,18.8,1.2,8.2,1.2,6.9,23.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Human resources managers,11-3121,Line Item,0.7,0.0,0.3,0.8,0.0,0.3,0.0,1.8,25.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Training and development managers,11-3131,Line Item,0.1,0.0,0.3,0.1,0.0,0.3,0.0,1.8,26.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Other management occupations,11-9000,Summary,1.4,0.1,0.0,1.4,0.1,0.0,0.0,2.1,27.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Construction managers,11-9021,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,6.9,29.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,"Managers, all other",11-9199,Line Item,1.3,0.1,0.1,1.3,0.1,0.1,0.0,1.8,50.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Business and financial operations occupations,13-0000,Summary,33.6,2.2,0.3,35.1,2.3,0.3,1.5,4.5,51.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Business operations specialists,13-1000,Summary,27.4,1.8,0.3,28.8,1.9,0.3,1.4,5.1,52.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Buyers and purchasing agents,13-1020,Line Item,1.3,0.1,0.2,1.4,0.1,0.2,0.1,6.9,54.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,"Claims adjusters, appraisers, examiners, and investigators",13-1030,Summary,0.3,0.0,0.1,0.2,0.0,0.1,0.0,-8.4,55.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,"Claims adjusters, examiners, and investigators",13-1031,Line Item,0.3,0.0,0.1,0.2,0.0,0.1,0.0,-8.4,56.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Compliance officers,13-1041,Line Item,3.2,0.2,0.8,3.2,0.2,0.7,0.1,1.8,58.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Cost estimators,13-1051,Line Item,0.6,0.0,0.3,0.5,0.0,0.2,0.0,-6.3,59.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Human resources workers,13-1070,Summary,7.0,0.5,0.7,7.1,0.5,0.7,0.1,1.8,60.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Human resources specialists,13-1071,Line Item,7.0,0.5,0.7,7.1,0.5,0.7,0.1,1.8,61.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Logisticians and project management specialists,13-1080,Summary,7.6,0.5,0.6,8.6,0.6,0.6,0.9,11.9,64.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Logisticians,13-1081,Line Item,6.3,0.4,2.6,7.2,0.5,2.6,0.9,14.0,65.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Project management specialists,13-1082,Line Item,1.3,0.1,0.1,1.4,0.1,0.1,0.0,1.8,66.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Management analysts,13-1111,Line Item,0.4,0.0,0.0,0.4,0.0,0.0,0.0,1.8,67.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,"Compensation, benefits, and job analysis specialists",13-1141,Line Item,0.2,0.0,0.2,0.2,0.0,0.2,0.0,1.8,70.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
4841,Training and development specialists,13-1151,Line Item,2.6,0.2,0.6,2.8,0.2,0.6,0.2,6.9,71.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=484000&ioType=i
