naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
3272,"Total, all occupations",00-0000,Summary,422.3,100.0,0.2,429.0,100.0,0.2,6.7,1.6,,0.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Management occupations,11-0000,Summary,24.0,5.7,0.2,24.7,5.8,0.2,0.6,2.6,2.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Top executives,11-1000,Summary,10.5,2.5,0.3,10.8,2.5,0.3,0.2,2.1,3.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Chief executives,11-1011,Line Item,0.2,0.0,0.1,0.2,0.0,0.1,0.0,2.1,4.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,General and operations managers,11-1021,Line Item,10.3,2.4,0.3,10.6,2.5,0.3,0.2,2.1,5.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Advertising, marketing, promotions, public relations, and sales managers",11-2000,Summary,1.6,0.4,0.1,1.6,0.4,0.1,0.0,1.9,7.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Marketing and sales managers,11-2020,Summary,1.5,0.4,0.1,1.5,0.4,0.1,0.0,2.1,9.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Marketing managers,11-2021,Line Item,0.2,0.1,0.1,0.3,0.1,0.1,0.0,2.1,10.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Sales managers,11-2022,Line Item,1.3,0.3,0.2,1.3,0.3,0.2,0.0,2.1,11.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Operations specialties managers,11-3000,Summary,10.0,2.4,0.4,10.3,2.4,0.3,0.3,3.2,15.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Administrative services and facilities managers,11-3010,Summary,0.8,0.2,0.2,0.9,0.2,0.2,0.0,2.1,16.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Administrative services managers,11-3012,Line Item,0.3,0.1,0.1,0.3,0.1,0.1,0.0,2.1,17.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Facilities managers,11-3013,Line Item,0.5,0.1,0.3,0.5,0.1,0.3,0.0,2.1,18.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Computer and information systems managers,11-3021,Line Item,0.3,0.1,0.0,0.3,0.1,0.0,0.0,9.2,19.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Financial managers,11-3031,Line Item,0.9,0.2,0.1,1.1,0.2,0.1,0.1,12.3,20.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Industrial production managers,11-3051,Line Item,6.7,1.6,2.8,6.8,1.6,2.8,0.1,2.1,21.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Purchasing managers,11-3061,Line Item,0.2,0.0,0.2,0.2,0.0,0.2,0.0,2.1,22.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Transportation, storage, and distribution managers",11-3071,Line Item,0.7,0.2,0.3,0.7,0.2,0.3,0.0,2.1,23.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Human resources managers,11-3121,Line Item,0.4,0.1,0.2,0.4,0.1,0.2,0.0,2.1,25.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Other management occupations,11-9000,Summary,2.0,0.5,0.0,2.1,0.5,0.0,0.1,3.7,27.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Construction managers,11-9021,Line Item,0.6,0.1,0.1,0.7,0.2,0.1,0.0,7.2,29.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Architectural and engineering managers,11-9041,Line Item,0.6,0.1,0.3,0.6,0.1,0.3,0.0,2.1,35.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Managers, all other",11-9199,Line Item,0.7,0.2,0.1,0.7,0.2,0.1,0.0,2.1,50.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Business and financial operations occupations,13-0000,Summary,12.3,2.9,0.1,12.6,2.9,0.1,0.3,2.6,51.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Business operations specialists,13-1000,Summary,9.7,2.3,0.1,10.0,2.3,0.1,0.3,2.8,52.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Buyers and purchasing agents,13-1020,Line Item,1.6,0.4,0.3,1.8,0.4,0.3,0.1,7.2,54.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Compliance officers,13-1041,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.1,58.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Cost estimators,13-1051,Line Item,1.5,0.4,0.7,1.4,0.3,0.7,-0.1,-6.1,59.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Human resources workers,13-1070,Summary,1.9,0.5,0.2,1.9,0.5,0.2,0.0,2.1,60.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Human resources specialists,13-1071,Line Item,1.9,0.5,0.2,1.9,0.5,0.2,0.0,2.1,61.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Logisticians and project management specialists,13-1080,Summary,2.8,0.7,0.2,2.9,0.7,0.2,0.1,5.1,64.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Logisticians,13-1081,Line Item,0.7,0.2,0.3,0.8,0.2,0.3,0.1,14.3,65.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Project management specialists,13-1082,Line Item,2.1,0.5,0.2,2.1,0.5,0.2,0.0,2.1,66.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Management analysts,13-1111,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.1,67.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Compensation, benefits, and job analysis specialists",13-1141,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,2.1,70.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Training and development specialists,13-1151,Line Item,0.5,0.1,0.1,0.5,0.1,0.1,0.0,7.2,71.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Market research analysts and marketing specialists,13-1161,Line Item,0.6,0.1,0.1,0.6,0.1,0.1,0.0,2.1,72.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Business operations specialists, all other",13-1199,Line Item,0.6,0.1,0.0,0.6,0.1,0.0,0.0,2.1,73.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Financial specialists,13-2000,Summary,2.5,0.6,0.1,2.6,0.6,0.1,0.0,1.9,74.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Accountants and auditors,13-2011,Line Item,2.3,0.6,0.1,2.4,0.6,0.1,0.0,2.1,75.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Financial analysts and advisors,13-2050,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.1,79.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Financial and investment analysts,13-2051,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.1,80.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Computer and mathematical occupations,15-0000,Summary,1.8,0.4,0.0,1.8,0.4,0.0,0.0,-2.0,92.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Computer occupations,15-1200,Summary,1.8,0.4,0.0,1.7,0.4,0.0,-0.1,-2.9,93.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Computer and information analysts,15-1210,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.7,94.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Computer systems analysts,15-1211,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.1,95.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Computer support specialists,15-1230,Summary,0.6,0.1,0.1,0.6,0.1,0.1,0.0,-7.4,98.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Computer network support specialists,15-1231,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,-3.1,99.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Computer user support specialists,15-1232,Line Item,0.5,0.1,0.1,0.5,0.1,0.1,0.0,-8.2,100.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Database and network administrators and architects,15-1240,Summary,0.4,0.1,0.1,0.4,0.1,0.1,0.0,-5.7,101.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Network and computer systems administrators,15-1244,Line Item,0.3,0.1,0.1,0.3,0.1,0.1,0.0,-8.2,105.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Software and web developers, programmers, and testers",15-1250,Summary,0.4,0.1,0.0,0.4,0.1,0.0,0.0,2.5,106.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Computer programmers,15-1251,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,-8.2,107.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Software developers,15-1252,Line Item,0.2,0.0,0.0,0.2,0.0,0.0,0.0,7.2,108.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Web and digital interface designers,15-1255,Line Item,0.1,0.0,0.1,0.1,0.0,0.0,0.0,2.1,111.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Computer occupations, all other",15-1299,Line Item,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.1,112.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Mathematical science occupations,15-2000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,24.8,113.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Architecture and engineering occupations,17-0000,Summary,8.6,2.0,0.3,9.0,2.1,0.3,0.4,4.8,120.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Engineers,17-2000,Summary,5.2,1.2,0.3,5.7,1.3,0.3,0.4,8.6,128.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Civil engineers,17-2051,Line Item,0.3,0.1,0.1,0.3,0.1,0.1,0.0,2.1,133.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Electrical and electronics engineers,17-2070,Summary,0.3,0.1,0.1,0.3,0.1,0.1,0.0,4.9,135.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Electrical engineers,17-2071,Line Item,0.2,0.1,0.1,0.3,0.1,0.1,0.0,5.1,136.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Environmental engineers,17-2081,Line Item,0.1,0.0,0.2,0.1,0.0,0.2,0.0,2.1,138.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Industrial engineers, including health and safety",17-2110,Summary,3.2,0.7,0.8,3.5,0.8,0.8,0.3,10.9,139.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Health and safety engineers, except mining safety engineers and inspectors",17-2111,Line Item,0.1,0.0,0.5,0.1,0.0,0.5,0.0,2.1,140.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Industrial engineers,17-2112,Line Item,3.0,0.7,0.9,3.4,0.8,0.9,0.3,11.2,141.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Materials engineers,17-2131,Line Item,0.4,0.1,1.9,0.4,0.1,1.8,0.0,2.1,143.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,Mechanical engineers,17-2141,Line Item,0.7,0.2,0.2,0.8,0.2,0.2,0.1,10.2,144.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Engineers, all other",17-2199,Line Item,0.2,0.1,0.2,0.3,0.1,0.2,0.0,2.1,148.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
3272,"Drafters, engineering technicians, and mapping technicians",17-3000,Summary,3.3,0.8,0.5,3.3,0.8,0.5,0.0,-1.2,149.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=327000&ioType=i
