naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
3335,"Total, all occupations",00-0000,Summary,157.1,100.0,0.1,147.4,100.0,0.1,-9.7,-6.2,,0.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Management occupations,11-0000,Summary,11.4,7.2,0.1,11.0,7.5,0.1,-0.4,-3.2,2.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Top executives,11-1000,Summary,5.1,3.2,0.1,4.9,3.3,0.1,-0.2,-3.8,3.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Chief executives,11-1011,Line Item,0.2,0.1,0.1,0.2,0.1,0.1,0.0,-3.8,4.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,General and operations managers,11-1021,Line Item,4.9,3.1,0.1,4.7,3.2,0.1,-0.2,-3.8,5.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,"Advertising, marketing, promotions, public relations, and sales managers",11-2000,Summary,0.7,0.5,0.1,0.7,0.5,0.1,0.0,-3.8,7.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Marketing and sales managers,11-2020,Summary,0.7,0.5,0.1,0.7,0.5,0.1,0.0,-3.8,9.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Marketing managers,11-2021,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-3.8,10.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Sales managers,11-2022,Line Item,0.6,0.4,0.1,0.6,0.4,0.1,0.0,-3.8,11.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Operations specialties managers,11-3000,Summary,4.5,2.9,0.2,4.4,3.0,0.1,-0.1,-2.4,15.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Administrative services and facilities managers,11-3010,Summary,0.2,0.1,0.1,0.2,0.2,0.1,0.0,-3.8,16.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Administrative services managers,11-3012,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-3.8,17.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Facilities managers,11-3013,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-3.8,18.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Computer and information systems managers,11-3021,Line Item,0.2,0.1,0.0,0.2,0.2,0.0,0.0,2.9,19.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Financial managers,11-3031,Line Item,0.5,0.3,0.1,0.5,0.4,0.1,0.0,5.8,20.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Industrial production managers,11-3051,Line Item,3.2,2.0,1.3,3.1,2.1,1.2,-0.1,-3.8,21.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Purchasing managers,11-3061,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-3.8,22.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,"Transportation, storage, and distribution managers",11-3071,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-3.8,23.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Human resources managers,11-3121,Line Item,0.2,0.1,0.1,0.1,0.1,0.1,0.0,-3.8,25.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Other management occupations,11-9000,Summary,1.1,0.7,0.0,1.0,0.7,0.0,0.0,-3.8,27.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Architectural and engineering managers,11-9041,Line Item,0.9,0.6,0.4,0.8,0.6,0.4,0.0,-3.8,35.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,"Managers, all other",11-9199,Line Item,0.2,0.1,0.0,0.2,0.1,0.0,0.0,-3.8,50.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Business and financial operations occupations,13-0000,Summary,6.3,4.0,0.1,6.2,4.2,0.1,-0.2,-2.7,51.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Business operations specialists,13-1000,Summary,4.8,3.1,0.1,4.7,3.2,0.1,-0.1,-2.3,52.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Buyers and purchasing agents,13-1020,Line Item,1.5,0.9,0.3,1.5,1.0,0.3,0.0,1.0,54.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Cost estimators,13-1051,Line Item,0.5,0.3,0.2,0.4,0.3,0.2,-0.1,-11.5,59.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Human resources workers,13-1070,Summary,0.7,0.5,0.1,0.7,0.5,0.1,0.0,-3.8,60.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Human resources specialists,13-1071,Line Item,0.7,0.5,0.1,0.7,0.5,0.1,0.0,-3.8,61.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Logisticians and project management specialists,13-1080,Summary,1.3,0.8,0.1,1.2,0.8,0.1,0.0,-1.5,64.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Logisticians,13-1081,Line Item,0.2,0.2,0.1,0.3,0.2,0.1,0.0,7.8,65.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Project management specialists,13-1082,Line Item,1.0,0.6,0.1,1.0,0.7,0.1,0.0,-3.8,66.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Management analysts,13-1111,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-3.8,67.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Training and development specialists,13-1151,Line Item,0.2,0.1,0.0,0.2,0.1,0.0,0.0,1.0,71.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Market research analysts and marketing specialists,13-1161,Line Item,0.3,0.2,0.0,0.3,0.2,0.0,0.0,-3.8,72.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,"Business operations specialists, all other",13-1199,Line Item,0.3,0.2,0.0,0.3,0.2,0.0,0.0,-3.8,73.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Financial specialists,13-2000,Summary,1.5,1.0,0.0,1.5,1.0,0.0,-0.1,-3.8,74.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Accountants and auditors,13-2011,Line Item,1.4,0.9,0.1,1.4,0.9,0.1,-0.1,-3.8,75.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Computer and mathematical occupations,15-0000,Summary,1.9,1.2,0.0,1.8,1.2,0.0,-0.1,-5.7,92.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
3335,Computer occupations,15-1200,Summary,1.8,1.1,0.0,1.7,1.1,0.0,-0.1,-6.7,93.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=333500&ioType=i
