naics_code,Occupation Title,Occupation Code,Occupation Type,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",Occupation Sort,Display Level,source_url
3255,Chemical technicians,19-4031,Line Item,2.6,1.5,4.6,2.7,1.5,4.6,0.1,3.7,218.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Miscellaneous life, physical, and social science technicians",19-4090,Summary,0.1,0.1,0.1,0.1,0.1,0.1,0.0,3.7,226.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Life, physical, and social science technicians, all other",19-4099,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,3.7,228.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Occupational health and safety specialists and technicians,19-5000,Summary,0.7,0.4,0.4,0.8,0.4,0.4,0.1,13.1,229.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Occupational health and safety specialists,19-5011,Line Item,0.5,0.3,0.4,0.6,0.3,0.4,0.1,15.1,230.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Occupational health and safety technicians,19-5012,Line Item,0.2,0.1,0.5,0.2,0.1,0.5,0.0,6.8,231.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Legal occupations,23-0000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,2.6,255.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Lawyers, judges, and related workers",23-1000,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.7,256.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Lawyers and judicial law clerks,23-1010,Summary,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.7,257.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Lawyers,23-1011,Line Item,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.7,258.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Arts, design, entertainment, sports, and media occupations",27-0000,Summary,0.9,0.5,0.0,0.9,0.5,0.0,0.0,3.5,355.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Art and design workers,27-1000,Summary,0.6,0.3,0.1,0.6,0.3,0.1,0.0,3.7,356.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Designers,27-1020,Summary,0.6,0.3,0.1,0.6,0.3,0.1,0.0,3.7,363.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Graphic designers,27-1024,Line Item,0.5,0.3,0.2,0.6,0.3,0.2,0.0,3.7,367.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Media and communication workers,27-3000,Summary,0.3,0.1,0.0,0.3,0.1,0.0,0.0,3.4,390.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Public relations specialists,27-3031,Line Item,0.2,0.1,0.1,0.2,0.1,0.1,0.0,3.7,393.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Protective service occupations,33-0000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-4.6,524.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Other protective service workers,33-9000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-4.6,548.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Security guards and gambling surveillance officers,33-9030,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-4.6,551.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Security guards,33-9032,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,-4.6,553.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Building and grounds cleaning and maintenance occupations,37-0000,Summary,0.9,0.5,0.0,0.9,0.5,0.0,0.0,3.7,583.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Building cleaning and pest control workers,37-2000,Summary,0.8,0.5,0.0,0.9,0.5,0.0,0.0,3.7,587.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Building cleaning workers,37-2010,Summary,0.8,0.5,0.0,0.8,0.5,0.0,0.0,3.7,588.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Janitors and cleaners, except maids and housekeeping cleaners",37-2011,Line Item,0.8,0.5,0.0,0.8,0.5,0.0,0.0,3.7,589.0,4.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Sales and related occupations,41-0000,Summary,8.8,4.9,0.1,8.9,4.9,0.1,0.1,0.8,646.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Supervisors of sales workers,41-1000,Summary,0.4,0.2,0.0,0.4,0.2,0.0,0.0,3.7,647.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,First-line supervisors of retail sales workers,41-1011,Line Item,0.1,0.1,0.0,0.1,0.1,0.0,0.0,3.7,648.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,First-line supervisors of non-retail sales workers,41-1012,Line Item,0.3,0.2,0.1,0.3,0.2,0.1,0.0,3.7,649.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Retail sales workers,41-2000,Summary,0.9,0.5,0.0,1.0,0.5,0.0,0.0,3.3,650.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Retail salespersons,41-2031,Line Item,0.9,0.5,0.0,0.9,0.5,0.0,0.0,3.7,657.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Sales representatives, services",41-3000,Summary,0.4,0.2,0.0,0.4,0.2,0.0,0.0,0.6,658.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Sales representatives of services, except advertising, insurance, financial services, and travel",41-3091,Line Item,0.4,0.2,0.0,0.4,0.2,0.0,0.0,0.6,663.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Sales representatives, wholesale and manufacturing",41-4000,Summary,7.0,3.9,0.4,7.1,3.9,0.4,0.0,0.3,664.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Sales representatives, wholesale and manufacturing, technical and scientific products",41-4011,Line Item,1.1,0.6,0.4,1.1,0.6,0.3,0.0,-1.5,665.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Sales representatives, wholesale and manufacturing, except technical and scientific products",41-4012,Line Item,6.0,3.3,0.5,6.0,3.3,0.5,0.0,0.6,666.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Other sales and related workers,41-9000,Summary,0.1,0.1,0.0,0.1,0.1,0.0,0.0,2.7,667.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Office and administrative support occupations,43-0000,Summary,19.9,11.2,0.1,18.8,10.3,0.1,-1.1,-5.5,679.0,1.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Supervisors of office and administrative support workers,43-1000,Summary,1.7,0.9,0.1,1.6,0.9,0.1,0.0,-1.5,680.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,First-line supervisors of office and administrative support workers,43-1011,Line Item,1.7,0.9,0.1,1.6,0.9,0.1,0.0,-1.5,681.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Financial clerks,43-3000,Summary,2.6,1.5,0.1,2.4,1.3,0.1,-0.2,-7.0,686.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Billing and posting clerks,43-3021,Line Item,0.2,0.1,0.0,0.2,0.1,0.0,0.0,-6.7,688.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Bookkeeping, accounting, and auditing clerks",43-3031,Line Item,2.0,1.1,0.1,1.9,1.0,0.1,-0.1,-6.7,689.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Payroll and timekeeping clerks,43-3051,Line Item,0.1,0.0,0.1,0.1,0.0,0.1,0.0,-17.0,691.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Procurement clerks,43-3061,Line Item,0.3,0.2,0.5,0.3,0.2,0.5,0.0,-6.7,692.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Information and record clerks,43-4000,Summary,4.2,2.4,0.1,3.9,2.1,0.1,-0.3,-7.1,695.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Customer service representatives,43-4051,Line Item,3.3,1.8,0.1,3.1,1.7,0.1,-0.2,-6.7,700.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,File clerks,43-4071,Line Item,0.1,0.1,0.2,0.1,0.1,0.2,0.0,-17.0,702.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Order clerks,43-4151,Line Item,0.2,0.1,0.3,0.2,0.1,0.3,0.0,-17.0,708.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Human resources assistants, except payroll and timekeeping",43-4161,Line Item,0.1,0.1,0.1,0.1,0.1,0.1,0.0,-6.7,709.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,Receptionists and information clerks,43-4171,Line Item,0.4,0.2,0.0,0.4,0.2,0.0,0.0,-2.5,710.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Material recording, scheduling, dispatching, and distributing workers",43-5000,Summary,7.9,4.4,0.3,7.5,4.1,0.3,-0.4,-5.3,713.0,2.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
3255,"Production, planning, and expediting clerks",43-5061,Line Item,2.0,1.1,0.5,2.0,1.1,0.5,0.0,-1.5,724.0,3.0,https://data.bls.gov/projections/nationalMatrix?queryParams=3250A2&ioType=i
